refTime,beginTime,endTime,labeledSentence,Comment,ETU
9/1/15 0:00,9/1/15 0:00,9/30/15 23:59,offer ends 9_ETPMN / 30_ETPDN ,,
9/1/15 0:00,9/1/15 0:00,9/30/15 23:59,expires 9_ETPMN / 30_ETPDN / 15_ETPYN,,
9/1/15 0:00,9/1/15 0:00,9/2/15 23:59,48_TDPN hour_TDSS,,
9/1/15 0:00,9/1/15 0:00,9/2/15 23:59,2_TDPN day_TDSS,,
9/1/15 0:00,9/1/15 0:00,9/2/15 23:59,deals end tomorrow_ETPDS at midnight_ETPHS,,
9/1/15 0:00,9/1/15 0:00,9/2/15 23:59,end tomorrow_ETPDS at midnight_ETPHS ,,
8/1/15 0:00,8/1/15 0:00,8/19/15 3:00,expires on august_ETPMS 19_ETPDN at 3_ETPHN : 00_ETPmN am_ETPAP est_ETPZ,,
8/1/15 0:00,8/1/15 0:00,8/2/15 23:59,lasts 48_TDPN hrs_TDSS,,
8/1/15 0:00,8/1/15 0:00,8/2/15 23:59,48_TDPN hr_TDSS sale,,
8/1/15 0:00,8/1/15 0:00,8/19/15 23:59,by 8_ETPMN / 19_ETPDN,,
12/1/15 0:00,12/1/15 0:00,12/31/15 23:59,thru 12_ETPMN / 31_ETPDN,,
8/1/15 0:00,8/17/15 0:01,8/19/15 0:01,between august_BTPMS 17_BTPDN 2015_BTPYN 12_BTPHN : 01_BTPmN am_BTPAP ct_BTPZ and august_ETPMS 19_ETPDN 2015_ETPYN 11_ETPHN : 59_ETPmN am_ETPAP ct_ETPZ,,
8/1/15 0:00,8/17/15 0:01,8/19/15 0:01,between august_BTPMS 17_BTPDN 2015_BTPYN and december_ETPMS 31_ETPDN 2015_ETPYN,,
8/1/15 0:00,8/1/15 0:00,8/9/15 23:59,expires 8_ETPMN / 9_ETPDN / 15_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP pt_ETPZ or while supplies,,
8/3/15 0:00,8/3/15 0:00,8/3/15 23:59,today_ETPDS only 8_ETPMN / 3_ETPDN,,
8/3/15 0:00,8/3/15 0:00,8/3/15 23:59,offer valid on 8_BTPMN / 3_BTPDN / 2015_BTPYN from 12_BTPHN : 01_BTPmN am_BTPAP et_BTPZ through 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
8/3/15 0:00,8/3/15 0:00,8/4/15 23:59,select styles only while supplies last for a limited_TDPS time_TDSS,,
8/3/15 0:00,8/3/15 0:00,8/3/15 23:59,last_TDPS day_TDSS,,
8/3/15 0:00,8/3/15 0:00,8/4/15 1:59,ends aug_ETPMS 4_ETPDN 2015_ETPYN @ 1_ETPHN : 59_ETPmN am_ETPAP et_ETPZ,,
8/3/15 0:00,8/3/15 0:00,8/4/15 23:59,while supplies_TDPS last_TDSS,,
8/3/15 0:00,8/3/15 0:00,8/21/15 23:59,ends 8_ETPMN / 26_ETPDN,,
8/25/15 0:00,8/25/15 0:01,8/25/15 23:59,valid from 8_BTPMN / 25_BTPDN / 2015_BTPYN at 12_BTPHN : 01_BTPmN am_BTPAP est_BTPZ to 8_ETPMN / 26_ETPDN / 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP est_ETPZ,,
9/16/15 0:00,9/16/15 0:01,9/21/15 23:59,between 9_BTPMN / 16_BTPDN / 2015_BTPYN at 12_BTPHN : 01_BTPmN am_BTPAP et_BTPZ and 9_ETPMN / 21_ETPDN / 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
9/16/15 0:00,9/16/15 0:00,9/17/15 23:59,48_TDPN hours_TDSS only,,
9/16/15 0:00,9/16/15 0:00,9/17/15 23:59,2_TDPN days_TDSS only,,
9/16/15 0:00,9/16/15 0:00,9/16/15 23:59,ends at midnight_ETPHS ,,
8/16/15 0:00,8/16/15 0:00,8/26/15 3:00,expires on august_ETPMS 26_ETPDN at 3_ETPHN : 00_ETPmN am_ETPAP est_ETPZ,,
8/16/15 0:00,8/16/15 0:00,8/26/15 23:59,book by 11_ETPHN : 59_ETPmN pm_ETPAP on august_ETPMS 26_ETPDN 2015_ETPYN,,
8/16/15 0:00,8/16/15 0:00,8/27/15 23:59,book by 11_ETPHN : 59_ETPmN pm_ETPAP on august_ETPMS 27_ETPDN 2015_ETPYN,,
8/16/15 0:00,8/16/15 0:00,8/26/15 23:59,by 11_ETPHN : 59_ETPmN pm on august_ETPMS 26_ETPDN 2015_ETPYN,,
8/16/15 0:00,8/16/15 9:00,8/16/15 12:00,events start at 9_BTPHN am_BTPAP pt_BTPZ  /  12_ETPHN pm_ETPAP et_ETPZ,,
8/16/15 0:00,8/16/15 0:00,8/30/15 9:00,event ends august_ETPMS 30_ETPDN 9_ETPHN : 00_ETPmN am_ETPAP pt_ETPZ,,
8/16/15 0:00,8/16/15 0:00,8/28/15 9:00,event ends august_ETPMS 28_ETPDN 9_ETPHN : 00_ETPmN am_ETPAP pt_ETPZ,,
8/16/15 0:00,8/16/15 0:00,8/29/15 9:00,event ends august_ETPMS 29_ETPDN 9_ETPHN : 00_ETPmN am_ETPAP pt_ETPZ,,
8/16/15 0:00,8/16/15 0:00,9/2/15 9:00,event ends september_ETPMS 2_ETPDN 9_ETPHN : 00_ETPmN am_ETPAP pt_ETPZ,,
8/16/15 0:00,8/16/15 0:00,8/31/15 9:00,event ends august_ETPMS 31_ETPDN 9_ETPHN : 00_ETPmN am_ETPAP pt_ETPZ,,
8/16/15 0:00,11/1/15 0:00,11/30/15 23:59,dates into november_ETPMS,,
8/16/15 0:00,10/1/15 0:00,10/31/15 23:59,dates into october_ETPMS,,
8/16/15 0:00,12/1/15 0:00,12/31/15 23:59,dates into december_ETPMS,,
8/16/15 0:00,9/1/15 0:00,9/30/15 23:59,dates into september_ETPMS,,
8/25/15 0:00,8/25/15 0:00,8/25/15 23:59,today_ETPDS only 8_ETPMN / 25_ETPDN,,
8/25/15 0:00,8/25/15 0:00,8/28/15 23:59,ends 8_ETPMN / 28_ETPDN,,
8/25/15 0:00,8/25/15 0:01,8/25/15 23:59,from 8_BTPMN / 25_BTPDN / 15_BTPYN at 12_BTPHN : 01_BTPmN am_BTPAP et_BTPZ through 8_ETPMN / 25_ETPDN / 15_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
8/22/15 0:00,8/22/15 0:00,8/27/15 23:59,between 8_BTPMN / 22_BTPDN / 2015_BTPYN and 8_ETPMN / 27_ETPDN / 2015_ETPYN,,
8/22/15 0:00,9/8/15 0:01,9/14/15 23:59,between 9_BTPMN / 8_BTPDN / 2015_BTPYN at 12_BTPHN : 01_BTPmN am_BTPAP et_BTPZ and 9_ETPMN / 14_ETPDN / 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
8/22/15 0:00,8/24/15 0:01,8/28/15 23:59,from 8_BTPMN / 24_BTPDN / 15_BTPYN at 12_BTPHN : 01_BTPmN am_BTPAP et_BTPZ through 8_ETPMN / 28_ETPDN / 15_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ in the us,,
8/22/15 0:00,8/22/15 0:00,8/24/15 23:59,3_TDPN days_TDSS only,,
8/22/15 0:00,8/22/15 0:00,8/27/15 23:59,offer expires 8_ETPMN / 27_ETPDN / 15_ETPYN at 11_ETPHN : 59_ETPmN pt_ETPZ or while supplies_TDPS last_TDSS,,
8/22/15 0:00,8/22/15 0:00,8/25/15 23:59,through august_ETPMS 25_ETPDN 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
8/22/15 0:00,8/22/15 0:00,8/23/15 23:59,today_BTPDS & tomorrow_ETPDS only ,,
8/22/15 0:00,8/22/15 0:00,8/23/15 23:59,2_TDPN days_TDSS only ,,
8/22/15 0:00,8/25/15 0:00,8/26/15 23:59,valid 8_BTPMN / 25_BTPDN 8_ETPMN / 26_ETPDN / 15_ETPYN,,
8/22/15 0:00,8/22/15 0:00,8/31/15 23:59,expire 08_ETPMN / 31_ETPDN / 2015_ETPYN,,
8/22/15 0:00,8/22/15 0:00,8/31/15 23:59,valid till 11_ETPHN : 59_ETPmN pm_ETPAP pt_ETPZ 08_ETPMN / 31_ETPDN / 2015_ETPYN,,
8/22/15 0:00,8/22/15 0:00,8/31/15 23:59,expires on august_ETPMS 31_ETPDN st 2015_ETPYN,,
7/31/15 0:00,8/1/15 6:00,9/1/15 3:00,beginning august_BTPMS 1_BTPDN 2015_BTPYN at 6_BTPHN : 00_BTPmN am_BTPAP edt_BTPZ through september_ETPMS 1_ETPDN 2015_ETPYN at 3_ETPHN : 00_ETPmN am_ETPAP pdt_ETPZ,,
8/22/15 0:00,8/22/15 0:00,8/26/15 1:59,ends august_ETPMS 26_ETPDN 2015_ETPYN @ 1_ETPHN : 59_ETPmN am_ETPAP et_ETPZ,,
8/22/15 0:00,8/22/15 0:00,8/22/15 23:59,today_ETPDS only ,,
8/22/15 0:00,8/22/15 0:00,8/22/15 23:59,24_TDPN hours_TDSS,,
8/22/15 0:00,8/22/15 0:00,8/23/15 23:59,valid for a limited_TDPS time_TDSS only,,
8/22/15 0:00,8/22/15 0:00,8/22/15 23:59,last_TDPS day_TDSS unlock,,
8/22/15 0:00,8/25/15 0:00,8/25/15 23:59,august_ETPMS 25_ETPDN 2015_ETPYN,Test,
8/22/15 0:00,8/22/15 0:00,8/23/15 23:59,two_TDPS days_TDSS,,
8/22/15 0:00,8/22/15 0:00,8/26/15 23:59,ends 8_ETPMN / 26_ETPDN,,
8/22/15 0:00,8/25/15 0:01,8/26/15 23:59,valid from 8_BTPMN / 25_BTPDN / 2015_BTPYN at 12_BTPHN : 01_BTPmN am_BTPAP est_BTPZ to 8_ETPMN / 26_ETPDN / 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP est_ETPZ,,
9/1/15 0:00,9/16/15 0:01,9/21/15 23:59,between 9_BTPMN / 16_BTPDN / 2015_BTPYN at 12_BTPHN : 01_BTPmN am_BTPAP et_BTPZ and 9_ETPMN / 21_ETPDN / 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
8/22/15 0:00,8/22/15 0:00,8/29/15 23:59,online :  ends 8_ETPMN / 29_ETPDN,,
8/22/15 0:00,8/22/15 0:00,8/31/15 23:59,in stores :  ends 9_ETPMN / 1_ETPDN,,
8/22/15 0:00,8/25/15 0:01,8/29/15 23:59,valid from 8_BTPMN / 25_BTPDN / 2015_BTPYN at 12_BTPHN : 01_BTPmN am_BTPAP est through 8_ETPMN / 29_ETPDN / 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP est_ETPZ,,
8/22/15 0:00,8/25/15 0:00,9/1/15 23:59,8_BTPMN / 25_BTPDN / 2015_BTPYN to 9_ETPMN / 1_ETPDN / 2015_ETPYN,,
8/22/15 0:00,8/25/15 0:01,8/29/15 23:59,valid from 08_BTPMN / 25_BTPDN / 2015_BTPYN at 12_BTPHN : 00_BTPmN am_BTPAP est_BTPZ through 08_ETPMN / 29_ETPDN / 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP est_ETPZ,,
9/1/15 0:00,9/1/15 0:00,9/30/15 23:59,till 30_ETPDN september_ETPMS,,
8/22/15 0:00,8/22/15 0:00,8/24/15 23:59,through august_ETPMS 24_ETPDN 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
8/22/15 0:00,8/22/15 0:00,8/25/15 23:59,ends august_ETPMS 25_ETPDN 2015_ETPYN @ 1_ETPHN : 59_ETPmN am_ETPAP et_ETPZ,,
8/22/15 0:00,8/22/15 0:00,8/27/15 23:59,ends 8_ETPMN / 27_ETPDN,,
8/22/15 0:00,8/22/15 0:00,8/28/15 23:59,ends 8_ETPMN / 28_ETPDN,,
8/22/15 0:00,8/22/15 0:00,8/27/15 23:59,between 8_BTPMN / 22_BTPDN / 2015_BTPYN and 8_ETPMN / 27_ETPDN / 2015_ETPYN,,
9/1/15 0:00,9/8/15 0:01,9/14/15 23:59,between 9_BTPMN / 8_BTPDN / 2015_BTPYN at 12_BTPHN : 01_BTPmN am_BTPAP et_BTPZ and 9_ETPMN / 14_ETPDN / 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
8/22/15 0:00,8/24/15 0:01,8/28/15 23:59,from 8_BTPMN / 24_BTPDN / 15_BTPYN at 12_BTPHN : 01_BTPmN am_BTPAP et_BTPZ through 8_ETPMN / 28_ETPDN / 15_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
8/24/15 0:00,8/24/15 0:00,8/24/15 23:59,ends today_ETPDS 8_ETPDN / 24_ETPDN,,
8/22/15 0:00,8/23/15 0:00,8/24/15 23:59,valid from 8_BTPMN / 23_BTPDN / 2015_BTPYN at 12_BTPHN : 00_BTPmN am_BTPAP et_BTPZ to 8_ETPMN / 24_ETPDN / 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
9/1/15 0:00,9/16/15 0:01,9/21/15 23:59,between 9_BTPMN / 16_BTPDN / 2015_BTPYN at 12_BTPHN : 01_BTPmN am_BTPAP et_BTPZ and 9_ETPMN / 21_ETPDN / 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
9/1/15 0:00,9/1/15 9:00,9/1/15 23:59,start at 9_BTPHN am_BTPAP pt_BTPZ  /  12_ETPHN pm_BTPAP et_BTPZ,Test,End Time Unknown
9/1/15 0:00,9/1/15 0:00,9/2/15 23:59,for a limited_TDPS time_TDSS only,,
9/1/15 0:00,9/1/15 0:00,9/2/15 23:59,for a limited_TDPS time_TDSS,,
8/24/15 0:00,8/24/15 0:00,8/26/15 23:59,thru 8_ETPMN / 26_ETPDN,,
8/24/15 0:00,8/24/15 0:00,8/29/15 23:59,by 11_ETPHN : 59_ETPHN pm_ETPAP central_ETPZ time_ETPZ on august_ETPMS 29_ETPDN 2015_ETPYN,,
8/24/15 0:00,8/24/15 0:00,8/29/15 23:59,through august_ETPMS 29_ETPDN 2015_ETPYN,,
8/24/15 0:00,8/24/15 0:00,8/24/15 23:59,ends today_ETPDS,,
8/22/15 0:00,8/22/15 0:00,8/24/15 23:59,through august_ETPMS 24_ETPHN 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
8/19/15 0:00,8/19/15 6:00,8/27/15 3:00,beginning august_BTPMS 19_BTPDN 2015_BTPYN at 6_BTPHN : 00_BTPmN am_BTPAP edt_BTPZ through august_ETPMS 27_ETPDN 2015_ETPYN at 3_ETPHN : 00_ETPmN am_ETPAP pdt_ETPZ,,
8/24/15 0:00,8/24/15 14:00,8/24/15 19:00,monday_ETPDS 8_ETPMN / 24_ETPDN 2_ETPHN : 00_ETPmN pm_ETPAP 7_ETPHN : 00_ETPmN pm_ETPAP,,
8/24/15 0:00,8/24/15 16:00,8/24/15 18:00,monday_ETPDS 8_ETPMN / 24_ETPDN 4_ETPHN : 00_ETPmN pm_ETPAP 6_ETPHN : 00_ETPmN pm_ETPAP,,
8/24/15 0:00,8/24/15 0:00,8/24/15 23:59,today_ETPDS only 8_ETPMN / 24_ETPDN,,
8/24/15 0:00,8/24/15 0:01,8/24/15 23:59,offer valid 08_BTPMN / 24_BTPDN / 2015_BTPYN from 12_BTPHN : 01_BTPmN am_BTPAP est_BTPZ through 11_ETPHN : 59_ETPmN pm_ETPAP est_ETPZ,,
8/23/15 0:00,8/23/15 0:00,8/23/15 23:59,all day ends today 8_ETPHN / 23_ETPDN,,
8/23/15 0:00,8/23/15 0:00,8/23/15 23:59,24_TDPN hours_TDSS only 8_ETPMN / 23_ETPDN,,
8/23/15 0:00,8/23/15 0:00,8/23/15 23:59,today_ETPDS,,
8/23/15 0:00,8/23/15 0:01,8/23/15 23:59,from 8_BTPMN / 23_BTPDN / 15_BTPYN at 12_BTPHN : 01_BTPmN am_BTPAP et_BTPZ through 8_ETPMN / 23_ETPDN / 15_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
8/23/15 0:00,8/23/15 0:00,8/23/15 23:59,ends 8_ETPMN / 23_ETPDN / 15_ETPYN,,
8/23/15 0:00,8/23/15 0:00,8/24/15 23:59,limited_TDPS time_TDSS,,
8/22/15 0:00,8/22/15 0:00,8/27/15 23:59,between 8_BTPMN / 22_BTPDN / 2015_BTPYN and 8_ETPMN / 27_ETPDN / 2015_ETPYN,,
9/1/15 0:00,9/8/15 0:01,9/14/15 23:59,between 9_BTPMN / 8_BTPDN / 2015_BTPYN at 12_BTPHN : 01_BTPmN am_BTPAP et_BTPZ and 9_ETPMN / 14_ETPDN / 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
9/1/15 0:00,9/1/15 0:00,9/2/15 23:59,valid for a limited_TDPS time_TDSS,,
8/23/15 0:00,8/23/15 0:00,8/23/15 23:59,ends today_ETPDS 8_ETPMN 23_ETPDN,,
8/23/15 0:00,8/23/15 0:00,8/23/15 23:59,just a few_TDPS hours_TDSS left,Test,
8/10/15 0:00,8/19/15 6:00,8/27/15 3:00,beginning august_BTPMS 19_BTPDN 2015_BTPYN at 6_BTPHN : 00_BTPmN am_BTPAP edt_BTPZ through august_ETPMS 27_ETPDN 2015_ETPYN at 3_ETPHN : 00_ETPmN am_ETPAP pdt_ETPZ,,
8/10/15 0:00,8/20/15 6:00,8/24/15 3:00,august_BTPMS 20_BTPDN 2015_BTPYN at 6_BTPHN : 00_BTPmN am_BTPAP edt_BTPZ through august_ETPMS 24_ETPDN 2015_ETPYN at 3_ETPHN : 00_ETPmN am_ETPAP pdt_ETPZ,,
8/10/15 0:00,8/19/15 6:00,8/27/15 3:00,august_BTPMS 19_BTPDN 2015_BTPYN at 6_BTPHN : 00_BTPmN am_BTPAP edt_BTPZ through august_ETPMS 27_ETPDN 2015_ETPYN at 3_ETPHN : 00_ETPmN am_ETPAP pdt_ETPZ,,
8/10/15 0:00,8/10/15 0:00,8/24/15 23:59,through august_ETPMS 24_ETPDN 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
8/10/15 0:00,8/15/15 9:00,8/20/15 23:59,mon_BTPDS sat_BTPDS 9_BTPHN am_BTPAP to 12_ETPHN midnight_ETPDS,,
8/10/15 0:00,8/10/15 0:00,10/5/15 23:59,before the 5_ETPDN of october_ETPMS,,
8/10/15 0:00,8/10/15 0:00,8/10/15 23:59,24_TDPN hrs_TDSS only,,
8/10/15 0:00,8/10/15 0:00,8/11/15 23:59,48_TDPN hrs_TDSS only,,
8/10/15 0:00,8/22/15 0:00,8/22/15 23:59,begin on saturday_BTPDS 8_BTPMN / 22_BTPDN / 2015_BTPYN,,End Time Unknown
8/10/15 0:00,8/13/15 0:00,8/13/15 23:59,thursday_BTPDS,Test,
8/10/15 0:00,8/10/15 0:00,8/21/15 6:59,expires on friday_ETPDS august_ETPMS 21_ETPDN at 6_ETPHN : 59_ETPmN am_ETPAP est_ETPZ,,
8/10/15 0:00,8/10/15 0:00,9/9/15 23:59,30_TDPN days_TDSS,,
8/10/15 0:00,8/10/15 0:00,8/31/15 23:59,expires on 8_ETPMN / 31_ETPDN / 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP,,
8/10/15 0:00,8/31/15 23:59,8/31/15 23:59,august_BTPMS 31_BTPDN 2015_BTPYN at 11_BTPHN : 59_BTPmN pm_BTPAP,Test,End Time Unknown
8/10/15 0:00,8/10/15 0:00,8/31/15 23:59,expires 8_ETPMN / 31_ETPDN / 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP,,
8/20/15 0:00,8/20/15 0:00,8/25/15 23:59,ends 8_ETPMN / 25_ETPDN,,
8/10/15 0:00,8/19/15 0:00,8/22/15 23:59,august_ETPMS 19_BTPDN 22_ETPDN,,
8/23/15 0:00,8/23/15 0:00,9/15/15 23:59,8_BTPMN / 23_BTPDN / 15_BTPYN 9_ETPMN / 5_ETPDN / 15_ETPYN,,
8/23/15 0:00,8/23/15 0:00,8/23/15 23:59,starts now_BTPHS ,,End Time Unknown
8/23/15 0:00,8/23/15 0:00,8/24/15 23:59,limited_TDPS period_TDSS offer,,
8/23/15 0:00,8/23/15 0:00,8/23/15 23:59,final_TDPS hours_TDSS,,
8/23/15 0:00,8/23/15 0:00,8/23/15 23:59,today_ETPDS only ,,
8/18/15 0:00,8/18/15 0:00,8/18/15 23:59,aug_BTPMS 18_BTPDN,,
8/18/15 0:00,8/18/15 0:00,8/18/15 23:59,today_ETPDS only ,,
8/18/15 0:00,8/18/15 0:00,8/18/15 23:59,last_TDPS chance_TDSS,,
8/18/15 0:00,8/18/15 0:00,8/18/15 23:59,over tonight_ETPDS,,
8/18/15 0:00,8/18/15 0:00,8/19/15 3:00,through august_ETPMS 19_ETPDN 2015_ETPYN at 3_ETPHN am_ETPAP est_ETPZ,,
8/18/15 0:00,8/18/15 0:00,8/18/15 23:59,last_TDPS day_TDSS ,,
8/18/15 0:00,8/18/15 0:00,8/18/15 23:59,eod_TDPS,Test,
8/10/15 0:00,8/13/15 0:00,8/17/15 23:59,offer valid from august_BTPMS 13_BTPDN 2015_BTPYN through august_ETPMS 17_ETPDN 2015_ETPYN,,
8/10/15 0:00,8/10/15 0:00,8/25/15 23:59,ends 8_ETPMN / 25_ETPDN,,
8/16/15 0:00,8/16/15 0:00,8/16/15 23:59,ends today_ETPDS 8_ETPMN 16_ETPDN,,
8/16/15 0:00,8/16/15 0:00,8/16/15 23:59,only a few_TDPS hours_TDSS left ,,
8/10/15 0:00,8/12/15 6:00,8/17/15 3:00,beginning august_BTPMS 12_BTPDN 2015_BTPYN at 6_BTPHN : 00_BTPmN am_BTPAP edt_BTPZ through august_ETPMS 19_ETPDN 2015_ETPYN at 3_ETPHN : 00_ETPmN am_ETPAP pdt_ETPZ,,
8/10/15 0:00,8/13/15 6:00,8/17/15 3:00,beginning august_BTPMS 13_BTPDN 2015_BTPYN at 6_BTPHN : 00_BTPmN am_BTPAP edt_BTPZ through august_ETPMS 17_ETPDN 2015_ETPYN at 3_ETPHN : 00_ETPmN am_ETPAP pdt_ETPZ,,
8/6/15 0:00,8/13/15 6:00,8/20/15 3:00,beginning august_BTPMS 6_BTPDN 2015_BTPYN at 6_BTPHN : 00_BTPmN am_BTPAP edt_BTPZ through august_ETPMS 20_ETPDN 2015_ETPYN at 3_ETPHN : 00_ETPmN am_ETPAP pdt_ETPZ,,
8/16/15 0:00,8/16/15 0:00,8/22/15 23:59,expire 11_ETPHN : 59_ETPmN pm_ETPAP pt_ETPZ 08_ETPMN / 22_ETPDN / 2015_ETPYN,,
8/16/15 0:00,8/16/15 0:00,8/16/15 23:59,expires today_ETPDS ,,
8/16/15 0:00,8/16/15 0:00,8/24/15 23:59,valid until 11_ETPHN : 59_ETPmN pm_ETPAP pst_ETPZ august_ETPMS 24_ETPDN 2015_ETPYN,,
8/16/15 0:00,8/16/15 0:00,8/30/15 23:59,expires 8_ETPMN / 30_ETPDN / 15_ETPYN,,
9/1/15 0:00,9/1/15 0:00,9/7/15 23:59,expires 9_ETPMN / 7_ETPDN / 15_ETPYN,,
8/16/15 0:00,8/16/15 0:00,8/30/15 23:59,expires 8_ETPMN / 30_ETPDN / 15_ETPYN,,
8/16/15 0:00,8/16/15 0:00,8/17/15 23:59,today_BTPDS & tomorrow_ETPDS only ,,
8/15/15 0:00,8/15/15 0:00,8/18/15 23:59,extended until tuesday_ETPDS,,
8/15/15 0:00,8/15/15 0:00,8/29/15 23:59,ends 8_ETPMN / 29_ETPDN,,
8/22/15 0:00,8/22/15 0:00,8/22/15 23:59,ends today_ETPDS 8_ETPMN / 22_ETPDN,,
8/22/15 0:00,8/22/15 0:00,8/22/15 23:59,valid on 8_BTPMN / 22_BTPDN / 2015_BTPYN from 12_BTPHN : 00_BTPmN am_BTPAP et_BTPZ to 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
8/22/15 0:00,8/22/15 0:00,8/29/15 23:59,expires 8_BTPMN / 29_BTPDN / 15_BTPYN,,
8/16/15 0:00,8/16/15 0:01,8/16/15 23:59,between 9_BTPMN / 16_BTPDN / 2015_BTPYN at 12_BTPHN : 01_BTPmN am_BTPAP et_BTPZ and 9_ETPMN / 21_ETPDN / 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
10/1/15 0:00,10/1/15 0:00,10/31/15 23:59,expires saturday_ETPDS october_ETPMS 31_ETPDN 2015_ETPYN,,
10/1/15 0:00,10/1/15 0:00,10/1/15 23:59,one_TDPS day_TDSS only,,
10/1/15 0:00,10/1/15 0:00,10/2/15 23:59,ends tomorrow_ETPDS,,
10/1/15 0:00,10/1/15 0:00,10/3/15 23:59,3_TDPN days_TDSS only ,,
10/1/15 0:00,10/1/15 0:00,10/2/15 23:59,end tomorrow_ETPDS,,
12/1/15 0:00,12/1/15 0:00,12/13/15 23:59,ends 12_ETPMN / 13_ETPDN,,
12/1/15 0:00,12/1/15 0:00,12/1/15 23:59,today_ETPDS only ,,
12/1/15 0:00,12/1/15 0:00,12/1/15 23:59,today_ETPDS only ,,
12/1/15 0:00,12/1/15 0:00,12/1/15 23:59,last_TDPS day_TDSS ,,
10/1/15 0:00,10/1/15 0:00,10/24/15 23:59,expires 10_ETPMN / 24_ETPDN / 15_ETPYN,,
10/1/15 0:00,10/25/15 0:00,1/2/16 23:59,valid 10_BTPMN / 25_BTPDN / 15_BTPYN 1_ETPMN / 2_ETPDN / 16_ETPYN,Test,
10/1/15 0:00,10/1/15 0:00,11/8/15 23:59,now through november_ETPMS 8_ETPDN,,
10/1/15 0:00,10/1/15 0:00,11/30/15 23:59,book by :  november_ETPMS 30_ETPDN 2015_ETPYN,,
10/1/15 0:00,10/1/15 0:00,11/1/15 23:59,book by :  november_ETPMS 1_ETPDN 2015_ETPYN,,
10/1/15 0:00,10/1/15 0:00,11/1/15 23:59,book by :  november_ETPMS 15_ETPDN 2015_ETPYN,,
10/1/15 0:00,10/1/15 0:00,10/2/15 23:59,limited_TDPS time_TDSS only ,,
10/24/15 0:00,10/24/15 0:01,10/24/15 23:59,valid on 10_BTPMN / 24_BTPDN / 2015_BTPYN from 12_BTPHN : 01_BTPmN am_BTPAP est_BTPZ to 11_ETPHN : 59_ETPmN pm_ETPAP est_ETPZ,,
10/13/15 0:00,10/13/15 0:00,10/13/15 23:59,10_BTPMN / 13_BTPDN / 2015_BTPYN at 12_BTPHN : 00_BTPmN am_BTPAP et_BTPZ,Test,End Time Unknown
12/1/15 0:00,12/1/15 0:01,12/7/15 23:59,between 12_BTPMN / 1_BTPDN / 2015_BTPYN at 12_BTPHN : 01_BTPmN am_BTPAP et_BTPZ and 12_ETPMN / 7_ETPDN / 2015_ETPYN at 11_ETPHN : 59_ETPmN pm_ETPAP et_ETPZ,,
12/1/15 0:00,12/1/15 0:00,12/2/15 23:59,ends tomorrow_ETPDS ,,
10/13/15 0:00,10/13/15 0:00,10/25/15 23:59,expires at 11_ETPHN : 59_ETPmN pm_ETPAP ct_ETPZ on 10_ETPMN / 25_ETPDN / 2015_ETPYN,,
10/13/15 0:00,10/13/15 0:00,10/13/15 23:59,one_TDPS day_TDSS,,
11/1/15 0:00,11/1/15 0:00,11/2/15 23:59,ends 11_ETPMN / 2_ETPDN,,
10/22/15 0:00,10/23/15 0:00,10/24/15 23:59,10_BTPMN / 23_BTPDN 10_ETPMN / 24_ETPDN ,,
10/22/15 0:00,10/22/15 0:00,10/22/15 23:59,ends tonight_ETPHS,,
10/22/15 0:00,10/22/15 0:00,10/22/15 23:59,one_TDPS day_TDSS sale,,
11/1/15 0:00,11/1/15 0:00,11/2/15 23:59,ends 11_ETPMN / 2_ETPDN ,,
